inst_hash,base_features_runtime,clauses,variables,cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10p,horn,invhorn,positive,negative,hornvars_mean,hornvars_variance,hornvars_min,hornvars_max,hornvars_entropy,invhornvars_mean,invhornvars_variance,invhornvars_min,invhornvars_max,invhornvars_entropy,balancecls_mean,balancecls_variance,balancecls_min,balancecls_max,balancecls_entropy,balancevars_mean,balancevars_variance,balancevars_min,balancevars_max,balancevars_entropy,vcg_vdegree_mean,vcg_vdegree_variance,vcg_vdegree_min,vcg_vdegree_max,vcg_vdegree_entropy,vcg_cdegree_mean,vcg_cdegree_variance,vcg_cdegree_min,vcg_cdegree_max,vcg_cdegree_entropy,vg_degree_mean,vg_degree_variance,vg_degree_min,vg_degree_max,vg_degree_entropy,cg_degree_mean,cg_degree_variance,cg_degree_min,cg_degree_max,cg_degree_entropy,bytes,ccs
71dbf7ab78ef93c3d491c67752f03fd1,181073,64138,2,120714,60357,0,0,0,0,0,0,0,133246,97895,22822,70649,4.35,11.01,1,51,0.43,3.80,9.91,1,37,0.50,0.38,0.18,0,1,0.61,0.71,0.01,0.33,1,0.00,6.59,26.46,1,73,0.29,2.33,0.22,1,3,0.58,16.00,166.30,1,182,0.29,24.74,348.07,1,147,0.72,3037309,2,1
727cd7c528ac106f134cc882c9202108,10103924,277976,1,9399923,589362,998,909,637,1024,985,956,109129,9701732,833273,2047,8859886,70.89,101007.34,0,12073,0.44,11.32,9292.28,1,7241,0.26,0.08,0.06,0,1,0.07,0.60,0.21,0.00,1,0.01,108.12,392879.93,2,24131,0.43,2.97,120.47,1,508,0.06,4700.38,3104881675.77,6,2055491,0.47,11130.41,6809809500.09,12,3757998,0.86,223670972,1,37
72b5ad031bf852634bc081f9da9a5a60,1348,187,0,1331,0,0,0,0,0,0,0,17,1331,17,17,1331,14.24,9.59,2,16,0.66,1,0,1,1,0,0,0,0,0,0,0.09,0.01,0.06,0.50,0.08,15.24,9.59,3,17,0.66,2.11,1.01,2,11,0.10,39.47,38.37,15,43,0.66,33.53,246.92,20,187,0.54,14956,1,0
73063c6257a4ffc29f5bea7028403a64,2596,354,0,0,0,1592,640,364,0,0,0,0,650,632,127,124,7.87,2.54,3,12,0.81,7.65,2.09,4,12,0.80,0.54,0.11,0,1,0.69,0.95,0.01,0.67,1,0.06,33.20,131.90,24,72,0.74,4.53,0.53,4,6,0.84,154.17,5575.95,96,416,0.74,168.27,6090.68,96,384,0.86,54636,1,0
74931e82fd208ed949fa44bccd80df6b,855716,862,0,0,0,0,0,0,0,1,328,855387,5164,5130,429,433,65.57,287.76,23,136,0.93,65.12,289.47,21,128,0.92,0.63,0.04,0,1,0.48,0.83,0.00,0.74,0.91,0.18,10888.90,1881691.55,7028,16155,0.99,10.97,0.03,8,11,0.10,119469.67,226401444.36,77134,177291,1.00,121334.47,23579844.98,88505,143272,0.96,42729219,1,13
751402d0738e5622b599c651283cb48a,33665,800,0,31882,0,0,0,0,0,0,0,1783,31882,1783,1783,31882,79.70,63.58,50,106,0.89,122.78,1366.65,46,206,0.98,0,0,0,0,0,0.67,0.03,0.30,1,0.58,202.48,1436.46,121,296,0.97,4.81,144.03,2,79,0.10,7035.07,4285466.49,2838,11706,1.00,1008.41,6602365.27,256,17177,0.76,755727,1,0
751afd7ddf8f242ed7bd93517ba82149,1585,39805,0,1391,32,162,0,0,0,0,0,0,1385,538,200,1047,0.07,0.21,0,5,0.08,0.04,0.06,0,3,0.10,0.21,0.17,0,1,0.28,0.46,0.05,0.20,1,0.02,0.09,0.34,0,6,0.08,2.22,0.38,2,4,0.39,0.21,1.93,0,14,0.06,8.64,7.74,5,20,0.78,26029,38845,0
758f9ed67b4d2068c209157335e07266,8636,1280,0,0,2528,3888,1896,324,0,0,0,0,2528,2220,324,2528,5.93,23.14,0,24,0.78,8.92,37.99,0,37,0.86,0.51,0.21,0,1,0.64,0.89,0.01,0.80,1,0.03,27,254.90,0,117,0.81,4.00,0.66,3,6,0.85,112.52,4434.38,0,488,0.85,145.83,2520.56,36,450,0.82,175972,83,0
78d23f235b63b1b7f08eb1b6cfb03f34,15968,4768,128,3776,12064,0,0,0,0,0,0,0,7616,12256,64,2848,3.95,7.02,2,17,0.78,6.87,23.75,3,47,0.60,0.53,0.10,0,1,0.57,0.94,0.01,0.50,1,0.01,9.20,42.97,3,62,0.69,2.75,0.20,1,3,0.54,25.97,372.78,5,184,0.69,38.11,634.03,3,120,0.75,257070,1,0
79391ed5a7f19b947cefe7af1178146a,11616,3488,128,2752,8736,0,0,0,0,0,0,0,5568,8928,73,2071,3.93,6.21,2,13,0.78,6.82,16.76,3,35,0.62,0.53,0.10,0,1,0.57,0.94,0.01,0.50,1,0.01,9.13,30.59,3,46,0.71,2.74,0.21,1,3,0.55,25.73,261.96,5,136,0.71,34.21,341.88,3,88,0.77,184277,1,0
79c109a8c1da53c6b636d3835f11a19d,166548,56794,350,53772,112426,0,0,0,0,0,0,0,126050,82117,19440,17516,5.70,10.83,1,157,0.41,3.60,7.78,1,156,0.47,0.51,0.12,0,1,0.61,0.86,0.03,0,1,0.31,7.84,34.13,1,312,0.54,2.67,0.22,1,3,0.59,21.61,309.95,1,934,0.45,32.59,1675.26,1,338,0.64,3149713,2,0
7aaf3275cbe217044ef305f0a1ca8eb5,4817,348,0,4788,0,0,0,0,0,0,0,29,4788,29,29,4788,27.52,1.28,24,28,0.52,1,0,1,1,0,0,0,0,0,0,0.04,0.00,0.04,0.04,0.05,28.52,1.28,25,29,0.52,2.06,0.60,2,12,0.05,67.03,5.14,60,68,0.52,58.84,489.44,54,348,0.48,55687,1,0
7b4622a3ab523264378a560199de47ed,49552,802,1,49150,0,0,0,0,0,0,0,401,48750,33035,402,16517,121.57,1777.25,58,203,0.93,101.98,498.02,59,170,0.95,0.65,0.23,0,1,0.13,0.14,0.01,0.02,0.35,0.21,143.16,3817.11,60,272,0.93,2.32,12.63,1,57,0.02,1111.80,858568.77,147,3211,0.95,393.51,531494.42,203,11610,0.80,601882,1,0
7d58f2f0c79cbcad0496ced184ba0680,39582,4680,18,31068,7344,864,0,0,0,0,0,288,38430,3762,306,28476,17.99,15.59,13,25,0.73,2.96,3.10,0,5,0.54,0.17,0.09,0,1,0.45,0.34,0.09,0.13,0.86,0.01,19.83,20.00,13,26,0.73,2.35,2.02,1,18,0.39,63.57,356.53,32,77,0.73,48.88,956.12,22,379,0.56,603947,1,0
7dc81d3cb9066f8bc06ceffbca237572,70119,7182,0,55188,13230,1323,0,0,0,0,0,378,68418,5670,378,51219,20.89,21.25,15,29,0.90,2.95,3.10,0,4,0.83,0.16,0.08,0,1,0.44,0.33,0.11,0.11,0.88,0.00,22.74,26.35,15,30,0.90,2.33,2.10,2,21,0.44,73.47,480.09,37,88,0.90,55.65,1300.12,30,504,0.67,1074243,1,1
81d2158d506ea1049708837460b9387e,15201,800,1,14800,0,0,1,1,8,18,12,360,14801,10001,1,5200,37.00,167.18,17,73,0.89,30.50,48.29,17,55,0.92,0.63,0.23,0,1,0.17,0.16,0.01,0.06,0.38,0.22,43.50,342.73,18,89,0.90,2.29,3.33,1,23,0.06,162.85,11207.07,41,466,0.91,117.63,13000.42,58,1380,0.72,183147,1,0
824c21545e228872744675ae4ee32976,7611,518,0,7574,0,0,0,0,0,0,0,37,7574,37,37,7574,29.24,38.78,9,36,0.89,1,0,1,1,0,0,0,0,0,0,0.04,0.00,0.03,0.11,0.06,30.24,38.78,10,37,0.89,2.06,0.70,2,14,0.04,72.49,155.11,32,86,0.89,64.89,710.77,35,518,0.78,89100,1,0
8252d67358381873e07bb637ad177b83,39048047,8477049,497278,8434347,29413356,153965,66,234,395,220,498214,49972,16471758,23901205,1587992,14124735,4.79,1710.78,0,63796,0.22,8.72,5048.26,0,59048,0.20,0.31,0.07,0,1,0.15,0.91,0.06,0.01,1,0.00,13.44,12505.87,0,128136,0.19,2.92,5.80,1,3461,0.16,65.94,873281.99,0,1820985,0.28,2754.13,125350998.24,3,839661,0.48,949794946,11840,167
8270ae50e6f2881136868db6d3a88eee,15201,800,1,14800,0,0,1,2,3,14,25,355,14801,10001,1,5200,37.00,169.76,18,81,0.91,30.50,49.72,18,63,0.92,0.63,0.23,0,1,0.18,0.16,0.01,0.05,0.39,0.20,43.50,346.26,19,104,0.91,2.29,3.32,1,22,0.06,162.68,11117.29,44,464,0.92,117.81,12969.33,64,1330,0.72,183243,1,0
828e1066a477e98e8d834528df3fc874,7559,1120,0,0,2232,3372,1674,281,0,0,0,0,2232,1955,281,2232,5.98,21.03,0,24,0.77,8.98,34.05,0,34,0.88,0.50,0.21,0,1,0.64,0.90,0.01,0.80,1,0.03,27.00,223.04,0,90,0.79,4.00,0.67,3,6,0.85,112.51,3879.89,0,374,0.85,141.06,2231.25,36,360,0.85,151822,49,0
82fe0a5b2467d6e5299c315da8b16ec5,264896,60812,3400,77278,38418,145800,0,0,0,0,0,0,191996,153578,27,3373,9.29,187.62,1,162,0.64,7.39,50.18,1,81,0.69,0.55,0.09,0,1,0.48,0.83,0.04,0,1,0.54,14.08,203.75,1,162,0.62,3.23,0.84,1,4,0.74,49.19,1650.05,1,405,0.57,92.30,3204.72,1,210,0.60,5973124,649,1
835ac60ca83af6f334b64b61c4ad345b,640,240,0,0,640,0,0,0,0,0,0,0,326,314,83,77,4.08,2.28,2,6,0.98,3.93,2.28,2,6,0.98,0.37,0.05,0,0.50,0.81,1,0,1,1,0,8,0,8,8,0,3,0,3,3,0,24,0,24,24,0,24,0,24,24,0,9032,1,0
83cf6bfa7945b54e8c4ac659d1a4359e,800286,246715,2307,296795,475311,22749,32,179,0,473,977,1463,741414,255065,946,125713,7.89,173.91,0,109,0.56,2.38,4.12,0,11,0.73,0.54,0.10,0,1,0.38,0.68,0.10,0,1,0.34,8.69,188.67,1,110,0.51,2.68,0.58,1,50,0.36,25.13,1869.58,3,335,0.55,81.43,3634.34,2,1703,0.82,16299517,1,4
8403d03df1ce64af3bf7581449d320fb,305498,74886,14717,74084,35905,180792,0,0,0,0,0,0,215102,179197,32,14685,8.44,145.44,1,162,0.67,7.00,41.22,1,81,0.70,0.50,0.09,0,1,0.51,0.81,0.06,0,1,0.61,13.27,167.62,1,162,0.66,3.25,0.96,1,4,0.76,47.10,1473.55,1,405,0.59,84.26,2923.69,1,210,0.66,6957612,3728,1
85240babab8083e1b381e2971d875ab8,648806,134781,12,51552,540134,57098,0,0,0,0,4,6,313396,377099,4244,48846,6.79,24.16,0,66,0.65,8.24,29.96,0,64,0.61,0.48,0.04,0,1,0.28,0.95,0.01,0.03,1,0.00,14.48,93.45,0,124,0.62,3.01,0.19,1,65,0.29,44.47,894.01,0,415,0.49,63.00,523.44,3,1210,0.70,14384632,8839,2
8751f8d1570611ba079dfd862b14c514,820712,250975,2307,297316,495219,22749,32,207,0,473,946,1463,761840,255385,946,125911,8.00,175.45,0,113,0.56,2.34,4.15,0,11,0.73,0.54,0.10,0,1,0.37,0.67,0.11,0,1,0.35,8.78,189.35,1,113,0.51,2.69,0.56,1,50,0.35,25.42,1868.13,3,342,0.57,81.48,3449.12,2,1703,0.82,16819847,1,4
87ec32f70c5e3a279e636f7f62e70a19,1927,58317,0,1691,36,200,0,0,0,0,0,0,1685,632,242,1295,0.06,0.18,0,5,0.07,0.03,0.05,0,3,0.08,0.20,0.16,0,1,0.27,0.46,0.05,0.20,1,0.02,0.07,0.28,0,6,0.07,2.23,0.38,2,4,0.39,0.18,1.63,0,14,0.05,8.74,7.98,5,19,0.80,31964,57161,0
89120de895868a3fccd74f30f78a5448,2206824,754446,1374,651268,1554182,0,0,0,0,0,0,0,1689226,1078125,252144,156840,5.85,14.75,1,669,0.34,3.54,12.12,1,668,0.43,0.53,0.11,0,1,0.58,0.87,0.02,0,1,0.26,7.91,50.79,1,1336,0.49,2.70,0.21,1,3,0.56,22.00,460.12,1,4006,0.41,38.74,13770.44,1,1362,0.52,48434936,2,5
8a7a61a63a718e4dc5aba5426b31c063,648806,134781,12,51552,540134,57098,0,0,0,0,4,6,313398,377099,4246,48842,6.79,24.16,0,66,0.65,8.24,29.96,0,64,0.61,0.48,0.04,0,1,0.30,0.95,0.01,0.03,1,0.00,14.48,93.45,0,124,0.62,3.01,0.19,1,65,0.29,44.47,894.01,0,415,0.49,63.00,523.44,3,1210,0.70,14384632,8839,3
8ade10da9731ce31d103c1687ff40a3d,319864,75079,7580,88358,43134,180792,0,0,0,0,0,0,229468,186334,27,7553,8.99,172.02,1,162,0.65,7.27,46.84,1,81,0.72,0.53,0.09,0,1,0.49,0.83,0.04,0,1,0.57,13.81,190.20,1,162,0.65,3.24,0.88,1,4,0.75,48.51,1582.22,1,405,0.58,89.41,3108.94,1,210,0.64,7262292,1378,0
8b797110ff321ee673eab1542069f192,312590,45920,340,85620,216070,10240,0,0,0,0,0,320,263280,51200,11210,83760,15.33,971.33,3,106,0.54,3.71,4.67,2,11,0.29,0.35,0.05,0,1,0.56,0.58,0.02,0.20,1,0.00,18.96,1110.23,5,116,0.56,2.79,1.07,1,31,0.46,60.08,13261.48,12,393,0.54,215.91,30168.93,6,3561,0.55,5678766,1,1
8bcd3f3e269fa3c9516667b626d61602,165008,12432,32,134960,27776,0,1792,0,0,0,0,448,162768,9440,480,127792,28.42,92.07,14,42,0.70,3.03,3.67,0,5,0.87,0.13,0.07,0,1,0.39,0.28,0.09,0.09,0.75,0.00,30.29,110.21,14,43,0.70,2.28,2.63,1,32,0.33,104.04,1813.34,36,134,0.70,77.43,3353.19,28,1121,0.44,2602569,1,1
8c7477dc33a412514998a2fd6b32dbf5,64446,2630,1,64361,1,1,2,0,2,0,5,73,48664,47901,15699,16465,37.01,568.86,0,95,0.96,36.43,595.11,0,96,0.96,0.50,0.25,0,1,0.09,0.04,0.00,0,1,0.90,49.92,680.13,1,96,0.93,2.04,1.59,1,88,0.00,140.75,2093.04,32,278,0.94,129.47,5058.94,4,2614,0.72,794323,1,0
8cf6b81061285343c4f33c51afdb3fbb,160469,54258,2,106978,53489,0,0,0,0,0,0,0,107749,72181,34801,87519,3.99,75.42,1,131,0.07,3.63,75.40,1,130,0.21,0.18,0.12,0,1,0.42,0.68,0.00,0.67,1,0.00,6.90,297.85,1,259,0.07,2.33,0.22,1,3,0.58,16.76,1861.67,1,647,0.07,116.81,9018.60,1,280,0.77,2643770,2,1
8cfc8e99d31bcaf18ff3360b08c8521c,7025245,1560821,850,1828112,4830882,347496,1662,2,150,1,2510,13580,4449983,4186878,33769,278570,7.51,320.24,0,680,0.42,7.40,195.05,0,439,0.40,0.58,0.06,0,1,0.16,0.90,0.02,0,1,0.22,12.86,679.35,0,829,0.44,2.86,3.83,1,107,0.22,53.99,7783.21,0,2852,0.51,187.68,79250.98,1,21141,0.70,170227829,8354,21
8d31ec9edeac705ffd1b23f0cc4f3256,78642,13797,207,20367,57879,0,0,0,0,0,0,189,63504,16065,4545,19467,12.32,508.66,2,70,0.62,3.63,2.96,2,9,0.38,0.35,0.06,0,1,0.57,0.71,0.04,0.25,1,0.00,15.83,589.03,4,78,0.58,2.78,0.91,1,20,0.44,49.15,6793.65,9,258,0.60,147.28,12325.08,5,1538,0.60,1535660,1,0
8d458780fb74c28c01a5fe89990ad521,1010,16278,0,888,24,98,0,0,0,0,0,0,882,373,128,637,0.11,0.33,0,5,0.12,0.06,0.10,0,3,0.14,0.24,0.18,0,1,0.31,0.49,0.05,0.20,1,0.03,0.14,0.51,0,6,0.12,2.22,0.36,2,4,0.39,0.33,2.88,0,14,0.09,8.45,7.61,4,19,0.78,15793,15653,0
8db36208fc6ce43b4002cf048c549b3f,20001,800,1,19600,0,0,0,0,0,0,4,396,19601,13201,1,6800,49.00,292.37,23,93,0.91,40.50,84.62,23,71,0.94,0.64,0.23,0,1,0.16,0.15,0.01,0.04,0.37,0.24,57.50,610.25,24,118,0.91,2.30,4.63,1,28,0.05,248.01,29916.28,58,627,0.92,156.66,31614.27,70,2304,0.74,241711,1,0
8e30bfdb721ca0a20031c79a76f9aa7c,648806,134781,12,51552,540134,57098,0,0,0,0,4,6,313398,377099,4246,48842,6.79,24.16,0,66,0.65,8.24,29.96,0,64,0.61,0.48,0.04,0,1,0.30,0.95,0.01,0.03,1,0.00,14.48,93.45,0,124,0.62,3.01,0.19,1,65,0.29,44.47,894.01,0,415,0.49,63.00,523.44,3,1210,0.70,14384632,8839,1
8f7cd9fb4b8852fdf9a21c606724c71a,648806,134781,12,51552,540134,57098,0,0,0,0,4,6,313395,377099,4243,48848,6.79,24.16,0,66,0.65,8.24,29.96,0,64,0.61,0.48,0.04,0,1,0.30,0.95,0.01,0.03,1,0.00,14.48,93.45,0,124,0.62,3.01,0.19,1,65,0.29,44.47,894.01,0,415,0.49,63.00,523.44,3,1210,0.70,14384632,8839,3
8fa526d20599ca8c3d613e9066d62e61,2697185,618847,850,744040,1828058,116012,782,2,62,1,1366,6012,1717077,1630148,14761,124108,7.24,207.07,0,280,0.43,7.23,156.07,0,254,0.42,0.59,0.07,0,1,0.16,0.89,0.02,0,1,0.23,12.39,534.92,0,504,0.46,2.84,3.96,1,107,0.22,52.52,6420.80,0,1750,0.54,157.97,27414.87,1,8579,0.75,61479198,8090,10
8fcc57f6c75cb2ac48d19e3038ad3c6c,297372,127069,70,31331,265902,0,0,0,0,0,32,37,100255,212221,3123,76017,2.12,4.72,0,105,0.46,4.90,21.64,0,99,0.51,0.39,0.07,0,1,0.28,0.95,0.01,0.03,1,0.00,6.78,41.23,0,192,0.45,2.90,0.24,1,65,0.19,20.23,368.79,0,562,0.43,37.29,184.43,3,450,0.41,6125367,48028,1
909f704d5f4127c1197a086705468624,43649,760,0,43609,0,0,0,0,0,0,0,40,43609,40,40,43609,114.76,472.19,62,176,0.94,1,0,1,1,0,0,0,0,0,0,0.01,0.00,0.01,0.02,0.04,115.76,472.19,63,177,0.94,2.02,0.26,2,19,0.01,248.52,1888.76,143,371,0.94,241.55,4805.98,129,3017,0.91,512898,1,0
911cbc796d15eb316d36c82c90fd7d11,22470,2070,0,2958,0,0,0,19512,0,0,0,0,4275,4297,1043,1052,8.12,28.07,0,34,0.83,8.17,31.77,0,33,0.83,0.57,0.11,0,1,0.63,0.71,0.04,0.50,1,0.05,59.41,1410.36,2,177,0.88,5.47,1.83,2,6,0.56,345.06,50767.37,4,1050,0.88,455.13,46340.25,6,1018,0.90,655561,1,0
91b88d172a08e2a57c189bddff51bfd5,12160,3648,128,2880,9152,0,0,0,0,0,0,0,5824,9344,57,2183,3.93,6.31,2,13,0.86,6.82,17.58,3,35,0.65,0.53,0.10,0,1,0.57,0.94,0.01,0.50,1,0.01,9.14,32.05,3,46,0.74,2.74,0.21,1,3,0.55,25.77,275.02,5,136,0.74,34.68,371.34,3,92,0.72,193369,1,0
92387c29e87aa857e84feb301f3d6aff,43649,760,0,43609,0,0,0,0,0,0,0,40,43609,40,40,43609,114.76,389.75,64,177,0.94,1,0,1,1,0,0,0,0,0,0,0.01,0.00,0.01,0.02,0.04,115.76,389.75,65,178,0.94,2.02,0.26,2,19,0.01,248.52,1558.98,147,373,0.94,240.11,4532.45,139,3017,0.89,513880,1,0
92c17c00d862668de6e6c45d4eecdc75,17584,1545,31,1823,2409,555,62,4960,7744,0,0,0,4411,4043,383,963,10.18,89.53,0,73,0.73,10.35,123.98,0,91,0.68,0.60,0.11,0,1,0.67,0.83,0.06,0,1,0.63,63.04,12227.49,0,872,0.78,5.54,3.29,1,7,0.70,386.70,566071.94,0,5936,0.82,1423.57,2507232.88,1,4992,0.79,447287,33,0
92d6795785d35d1dcc42b15dc0e933d0,44852,22650,2,150,0,44700,0,0,0,0,0,0,14031,14043,2753,2737,2.47,2.57,0,8,0.83,2.47,2.58,0,8,0.83,0.54,0.14,0,1,0.55,0.98,0.01,0.25,1,0.00,7.91,0.22,3,8,0.14,3.99,0.01,1,4,0.02,31.60,4.18,10,32,0.12,31.69,3.01,5,32,0.10,1165996,1,0
93a87994c03a7752f85d863239555d48,975278,163418,1530,38638,206594,386746,163800,4798,26424,600,390,145758,384292,323496,8424,80632,10.14,155.86,0,217,0.80,7.41,122.90,1,213,0.63,0.43,0.07,0,1,0.77,0.77,0.04,0.12,1,0.00,29.94,1399.85,3,430,0.79,5.02,7.20,1,35,0.56,193.19,110166.02,12,1650,0.78,384.75,189786.05,4,2688,0.83,33877581,1,3
945d67baeb7860df648ab6ef4782d5ed,17254,1584,9,16466,13,28,65,139,162,161,126,85,15683,11486,792,5777,19.80,55.53,5,46,0.85,17.14,24.21,5,43,0.83,0.58,0.24,0,1,0.23,0.21,0.01,0.04,0.56,0.12,24.43,112.75,6,66,0.89,2.24,1.39,1,13,0.11,69.92,1683.46,11,255,0.89,65.12,1986.36,6,453,0.71,216822,1,0
953e9ff735bdf5ada27b0ab2b908b6af,15601,800,1,15200,0,0,1,1,8,18,12,360,14801,10401,401,5200,37.00,167.18,17,73,0.89,31.50,48.29,18,56,0.92,0.62,0.23,0,1,0.17,0.17,0.01,0.05,0.40,0.21,44.50,342.73,19,90,0.90,2.28,3.25,1,23,0.06,164.85,11207.12,43,468,0.91,119.13,13096.85,60,1404,0.72,187035,1,0
9631e4082abf03e560b889c5715d3979,1145084,191450,1800,44860,242348,453298,193350,6238,31734,510,600,170346,451294,379308,9828,95224,10.17,173.36,0,253,0.80,7.41,141.87,1,249,0.63,0.43,0.07,0,1,0.77,0.77,0.04,0.12,1,0.00,30.00,1469.30,3,502,0.78,5.02,7.18,1,41,0.59,193.47,110977.60,12,1853,0.77,396.16,194897.50,4,3138,0.83,40433868,1,6
964162c1faee2c1e3a4dfa4f9c75c34f,5477,526,0,5458,0,0,0,0,0,0,0,19,5458,414,19,5063,20.75,235.43,1,73,0.83,2.15,0.69,1,4,0.87,0.07,0.07,0,1,0.10,0.36,0.20,0.01,1,0.15,21.40,247.15,2,74,0.83,2.06,0.88,2,18,0.03,53.21,1429.28,6,164,0.83,67.73,1294.79,5,597,0.89,63318,1,0
965ca988015c9aee5a1a7b2136c1fe5d,3240,288,0,3216,0,0,0,0,0,0,0,24,3216,24,24,3216,22.33,2.56,15,23,0.72,1,0,1,1,0,0,0,0,0,0,0.05,0.00,0.04,0.07,0.05,23.33,2.56,16,24,0.72,2.07,0.74,2,12,0.06,56.67,10.22,42,58,0.72,48.62,405.45,40,288,0.60,37156,1,0
96ae6bde39369f75aa975b0f5b74c325,373160,158736,70,39007,334014,0,0,0,0,0,32,37,125518,266592,3881,95161,2.13,4.56,0,109,0.47,4.93,21.55,0,91,0.52,0.39,0.07,0,1,0.29,0.95,0.01,0.03,1,0.00,6.81,40.82,0,196,0.44,2.90,0.21,1,65,0.19,20.25,363.75,0,580,0.43,37.12,149.60,3,450,0.41,7865888,59788,1
96e01064ac3b644143278c21859e201f,245919,60512,12456,59166,28497,145800,0,0,0,0,0,0,173019,144522,36,12420,8.39,143.89,1,162,0.67,6.98,40.94,1,81,0.70,0.50,0.09,0,1,0.51,0.80,0.06,0,1,0.62,13.21,166.47,1,162,0.67,3.25,0.97,1,4,0.76,46.91,1469.28,1,405,0.59,83.91,2926.73,1,210,0.65,5571112,3241,1
97a17306a2882e0fd1aa3981a267df0d,808838,249040,2308,294486,486177,22781,0,204,0,473,946,1463,749967,254421,946,124011,7.93,171.86,0,113,0.55,2.35,4.17,0,11,0.73,0.54,0.10,0,1,0.38,0.67,0.11,0,1,0.35,8.72,185.69,1,113,0.50,2.68,0.57,1,50,0.37,25.24,1835.14,3,342,0.56,80.57,3400.90,2,1703,0.82,16553058,1,2
9811b95bfd5888014d27e6dd384ff502,13501,1000,1,13002,4,9,20,36,54,96,77,202,12503,9001,501,4500,25.00,82.31,10,61,0.89,21.50,26.07,11,48,0.88,0.60,0.24,0,1,0.21,0.20,0.01,0.06,0.48,0.17,30.50,160.68,12,79,0.90,2.26,1.96,1,16,0.09,95.43,3049.38,28,286,0.91,80.81,3789.61,35,666,0.71,161775,1,0
98c6da979a0a22d384d465a1da17111e,23679836,3928456,37500,902298,5005240,9384208,4058000,127098,706394,3200,3400,3452498,9329316,7834720,199294,1975792,10.25,784.24,0,1507,0.78,7.47,815.30,1,1503,0.62,0.43,0.07,0,1,0.77,0.77,0.04,0.17,1,0.00,30.16,3959.29,3,3010,0.78,5.00,7.49,1,250,0.57,196.04,141440.82,16,11049,0.74,807.73,1187855.74,9,18813,0.82,993963331,1,121
99d134de6323a845a2828596a48bbb1d,4494,460,0,4476,0,0,0,0,0,0,0,18,4476,354,18,4140,19.46,199.64,3,70,0.83,2.13,0.73,1,4,0.88,0.07,0.07,0,1,0.11,0.35,0.19,0.01,1,0.16,20.13,209.97,3,71,0.83,2.06,0.90,2,17,0.04,50.23,1206.61,6,157,0.83,62.95,1142.28,7,502,0.90,51680,1,0
9a413c250f82a93d513d4092ba654ee2,297277,127008,70,31305,265833,0,0,0,0,0,32,37,100188,212187,3105,76001,2.12,4.66,0,101,0.46,4.90,21.59,0,82,0.52,0.39,0.07,0,1,0.28,0.95,0.01,0.03,1,0.00,6.79,41.03,0,178,0.46,2.90,0.24,1,65,0.19,20.24,367.21,0,525,0.44,37.20,157.25,3,450,0.42,6123312,47996,1
9c7043290cee8127c3626d8067759267,19814,1062,4,19292,5,4,3,2,7,11,20,466,19296,12988,1,6829,36.34,172.78,12,72,0.88,29.89,59.71,12,58,0.89,0.63,0.23,0,1,0.17,0.17,0.01,0.05,0.49,0.23,42.74,358.19,13,95,0.89,2.29,3.38,1,21,0.06,160.99,12133.85,27,482,0.90,117.11,13558.50,16,1267,0.73,242773,1,0
9de6ddddf7fde06bf2efd955e2bd1a83,27377,700,0,24437,0,0,0,0,0,0,0,2940,24437,2940,2940,24437,69.82,63.23,47,100,0.89,229.68,4472.50,111,354,0.98,0,0,0,0,0,0.33,0.01,0.15,0.80,0.53,299.50,4502.39,167,433,0.98,7.66,271.55,2,80,0.18,12913.78,13805368.59,6231,19825,1.00,2408.72,27761183.83,346,25054,0.81,908516,1,1
9e18c079efdc17ceade5c7a330b507d2,815871,250016,2310,298487,489158,22787,32,178,31,474,948,1466,756894,255969,948,126654,7.96,174.78,0,109,0.56,2.36,4.14,0,11,0.73,0.54,0.10,0,1,0.38,0.67,0.11,0,1,0.34,8.75,188.94,1,110,0.51,2.68,0.57,1,50,0.34,25.32,1866.70,3,331,0.55,81.37,3509.38,2,1703,0.82,16684361,1,4
9e7f2b92c6e46d03ddcafd798aa80cb6,42333541,9201517,534754,9050683,31996724,161099,68,244,413,230,535780,53546,17784388,25965764,1709929,15271767,4.77,1815.62,0,69713,0.22,8.72,5327.56,0,64709,0.20,0.31,0.07,0,1,0.15,0.91,0.06,0.01,1,0.00,13.42,13209.44,0,139997,0.19,2.92,5.75,1,3629,0.16,65.62,896860.01,0,1918848,0.28,2910.34,145163629.98,3,889558,0.48,1031603511,12354,135
9f3ef12b5b68f92eb9265721ea73bb03,373210,158682,70,38989,334082,0,0,0,0,0,32,37,125436,266733,3839,95195,2.12,4.53,0,109,0.46,4.93,21.57,0,101,0.52,0.39,0.07,0,1,0.28,0.95,0.01,0.03,1,0.00,6.82,40.81,0,204,0.44,2.90,0.21,1,65,0.19,20.26,363.67,0,597,0.44,37.12,151.42,3,450,0.41,7866501,59724,2
9fe43145e48a0ef0096bb72531f1a0e3,8896,2688,128,2112,6656,0,0,0,0,0,0,0,4288,6848,67,1597,3.90,5.71,2,10,0.87,6.76,12.42,3,26,0.68,0.53,0.11,0,1,0.58,0.94,0.01,0.50,1,0.01,9.05,22.95,3,34,0.76,2.73,0.22,1,3,0.56,25.48,193.82,5,100,0.76,31.67,205.14,3,68,0.75,138771,1,0
